uid,label,chi,squarederr 
sim_221_65,0,532838.5338334942,160384398.68388167
sim_222_0,1,103889.61228228227,15375662.617777774
sim_222_1,1,9100333.744301997,709826032.0555556
sim_222_2,1,25071.261065221148,5390321.129022548
sim_222_3,1,15873164744.122799,1809540780830.0
sim_222_4,1,12972.258937032198,1011836.1970885119
sim_222_5,1,1435.6619902601028,267033.13018837926
sim_222_6,1,87464.41921960427,26326790.185100894
sim_222_7,1,1417.957932651874,426805.3377282138
sim_222_8,1,34864092.88544195,10494091958.51804
sim_222_9,1,5889.1632296080825,1431066.6647947652
sim_222_10,1,1021.3262531759449,64343.55395008454
sim_222_11,1,5619.551551101772,1691485.016881633
sim_222_12,1,14295.81054276914,743382.1482239952
sim_222_13,1,202384.23350864125,51810363.77821216
sim_222_14,1,inf,inf
sim_222_15,1,2679.112840630303,806412.9650297211
sim_222_16,1,42816.89680996036,9633801.782241086
sim_222_17,1,9086.558614590798,672405.3374797188
sim_222_18,1,558202.3048535927,168018893.76093146
sim_222_19,1,1466992.5101590226,441564745.5578658
sim_222_20,1,2188623.397009965,658775642.5
sim_222_21,1,406385.1009534956,96719654.02693197
sim_222_22,1,6237409667.4836035,1765186935897.8594
sim_222_23,1,inf,inf
sim_222_24,1,inf,inf
sim_222_25,1,300672.699575167,82083646.98402053
sim_222_26,1,nan,nan
sim_222_27,0,585129.859375,2340519.4375
sim_222_28,0,476269.2970316753,36672735.871439
sim_222_29,0,36991.895873589645,7990249.508695361
sim_222_30,0,732256.0476267942,147183465.57298565
sim_222_31,0,181430.6746331539,41003332.46709282
sim_222_32,0,137715.69758031325,41452424.9716743
sim_222_33,0,6717.8488510515635,1155470.002380869
sim_222_34,0,390560.8140469117,117558805.02812053
sim_222_35,0,56.427562302562315,14614.738636363636
sim_222_36,0,20.373906411415277,2465.24267578125
sim_222_37,0,754264.1613362011,128224907.42715411
sim_222_38,0,80784.32305599346,4523922.091135634
sim_222_39,0,415610.4708290321,58601076.38689353
sim_222_40,0,130971.68415835382,21086441.149494965
sim_222_41,0,28065.705623233855,8447777.392593391
sim_222_42,0,14691.278100267104,2056778.9340373965
sim_222_43,0,858428.3425925926,10301140.11111111
sim_222_44,0,8878.489126810215,1092054.1625976562
sim_222_45,0,550650.9874314228,146473162.65675852
sim_222_46,0,491818.1003132549,148037248.19428977
sim_222_47,0,94708.63168058374,16952845.070824485
sim_222_48,0,776.1896082033475,233633.07206920732
sim_222_49,0,939952.5313013556,119373971.47527204
sim_222_50,0,370294.1643835627,108125896.0
sim_222_51,0,24298.059441667112,7313715.891941802
sim_222_52,0,1006780.7397563679,42284791.069767445
sim_222_53,0,601072.4616805268,155677767.57525635
sim_222_54,0,874770.0116535436,111095791.47999997
sim_222_55,0,213390.7410539558,15577524.09693878
sim_222_56,0,795725.6098863638,17505963.4175
sim_222_57,0,503943.5303972336,151687002.64956728
sim_222_58,0,107718.75942347439,21543751.884694878
sim_222_59,0,850970.2142857142,83395081.0
sim_222_60,0,17.93471635740674,3425.530824264687
sim_222_61,0,457761.64461318287,137786255.02856785
sim_223_0,1,0.0,0.0
sim_223_1,1,5138075.440926276,184970715.87334597
sim_223_2,1,inf,inf
sim_223_3,1,20904102.222879674,1066109213.3668633
sim_223_4,1,75314.84595096465,15891432.495653525
sim_223_5,1,9536.908031550069,686657.3782716051
sim_223_6,1,4438.046511627908,190835.99999999997
sim_223_7,1,inf,inf
sim_223_8,1,42333.04962468822,3767641.416597252
sim_223_9,1,659288.8802136756,17141510.885555558
sim_223_10,1,48838.94439338236,1660524.109375
sim_223_11,1,617.3612125639154,3704.167275383492
sim_223_12,1,53033956.04745371,1272814945.1388888
sim_223_13,1,7760.545267489715,46563.27160493829
sim_223_14,1,4617068.800247373,1218906163.2653062
sim_223_15,1,139166.43233735804,34513275.219664775
sim_223_16,1,50992751.7,509927517.0
sim_223_17,1,5391.7739855428945,1622923.969648413
sim_223_18,1,136615.60511363624,12022173.25
sim_223_19,1,4364.051140388776,1313579.3932570214
sim_223_20,1,987.6053489648751,208384.7286315885
sim_223_21,1,101119.32117541708,9606335.511664625
sim_223_22,1,215187.0610579242,58315693.54669747
sim_223_23,1,5500.48735022286,1655646.6924170796
sim_223_24,1,418543.40540789196,125981565.02777536
sim_223_25,1,615.5446802935008,32623.868055555555
sim_223_26,1,1250382.5652445934,376365152.13862205
sim_223_27,1,59143.646748786006,13839613.339215932
sim_223_28,1,17572.96594048969,3602458.017800379
sim_223_29,1,182921581.2838477,49205905365.35501
sim_223_30,1,2326032.686448119,230277235.9583638
sim_223_31,1,1208156.604922819,363655138.0817684
sim_223_32,1,367134.65006816573,37447734.3069529
sim_223_33,1,146072.14561614514,43967715.830459684
sim_223_34,1,8310.995683640755,2293834.8086848487
sim_223_35,0,42.43632741679614,12136.789641203692
sim_223_36,0,1073.0796442167234,307973.85789019923
sim_223_37,0,635727.9816379773,78194541.7414713
sim_223_38,0,143107.3645002027,43075316.71456099
sim_223_39,0,17.840025285092672,2818.723995044642
sim_223_40,0,100705.83610973801,8459290.233217992
sim_223_41,0,793528.2707154951,131725692.9387721
sim_223_42,0,6.929335978554811,623.6402380699327
sim_223_43,0,3.6694288274072653,961.3903527807029
sim_223_44,0,10638.857142857143,74472.0
sim_223_45,0,774348.1774299009,101439611.243317
sim_223_46,0,221560.51162790682,66689714.0
sim_223_47,0,14.72143162081112,3812.850789790078
sim_223_48,0,2.412863816025876,166.48760330578548
sim_223_49,0,463998.97916666645,74239836.66666667
sim_223_50,0,13.495567418898254,2564.157809590671
sim_223_51,0,166462.72597981026,30129753.402345695
sim_223_52,0,3.528461701419555,910.343118966245
sim_223_53,0,1.459372304030939,121.1279012345679
sim_223_54,0,10596.436124289401,3189527.273411114
sim_223_55,0,149164.26558844568,44898443.94212221
sim_223_56,0,35.76742620272572,10765.995287020447
sim_223_57,0,50059.77870677555,15067993.390739443
sim_223_58,0,928102.0347604749,104875529.92793362
sim_223_59,0,3442.2023849200523,867435.0009998524
sim_223_60,0,648994.285938162,116169977.18293092
sim_223_61,0,355349.9814680403,33758248.23946383
sim_223_62,0,336473.032120743,45760332.36842107
sim_223_63,0,952915.9536448803,93385763.45719829
sim_223_64,0,46590.82131050115,12812475.860387811
sim_223_65,0,85745.64562802689,25809439.33403611
sim_223_66,0,22334.325363250566,6722631.9343384225
sim_224_0,1,3676704.2056642445,176481801.8718837
sim_224_1,1,1168.7473180664629,162455.8772112385
sim_224_2,1,inf,inf
sim_224_3,1,199667.2857142858,6988355.0
sim_224_4,1,23630374.01072129,7112742577.227107
sim_224_5,1,6365.457073768736,1916002.5792043896
sim_224_6,1,15.308484152063597,183.7018098247632
sim_224_7,1,63266.25707266729,6706223.249702733
sim_224_8,1,4588.019703544919,1380993.9307670207
sim_224_9,1,63.81250000000007,1021.0000000000011
sim_224_10,1,819.3990650969527,91772.69529085865
sim_224_11,1,220797.50424700696,16559812.818525515
sim_224_12,1,1654073.3443885492,178639921.1939633
sim_224_13,1,nan,nan
sim_224_14,1,29324.3185298969,8826619.877498962
sim_224_15,1,1865649.2253045111,561560416.8166574
sim_224_16,1,40535.666666666664,243214.00000000003
sim_224_17,1,202791.88190999578,52320305.53277889
sim_224_18,1,11580.093789744016,3485608.2307129437
sim_224_19,1,396823.8919343437,82142545.63040921
sim_224_20,1,11823.829022166501,3558972.5356721217
sim_224_21,1,8358625.171523607,2515946176.628606
sim_224_22,1,567881.7289630608,135155851.4932085
sim_224_23,1,8836.375,35345.5
sim_224_24,1,928760.5176631485,174606977.3206719
sim_224_25,1,711.0885714285722,4977.620000000004
sim_224_26,1,inf,inf
sim_224_27,1,30955.332810457454,9317555.175947692
sim_224_28,1,44746053.97401998,13468562246.18002
sim_224_29,1,4247.780066819211,1278581.8001125832
sim_224_30,1,1171308.5815417038,107760389.50183673
sim_224_31,1,2165156.759644623,651712184.6530317
sim_224_32,1,39001.90814108968,6006293.853727813
sim_224_33,1,588.0779792055455,18230.41735537191
sim_224_34,1,1387609.0671943529,158187433.66015625
sim_224_35,1,213479.80144641685,1921318.2130177517
sim_224_36,1,3608.3762158668333,1068079.359896583
sim_224_37,0,13680.119195717969,4117715.877911109
sim_224_38,0,72029.45074886426,21680864.675408147
sim_224_39,0,103214.43015888076,31067543.477823142
sim_224_40,0,1026.80428650062,309068.0902366861
sim_224_41,0,94767.74013069211,28525089.779338315
sim_224_42,0,25406.941648883083,4954353.621532203
sim_224_43,0,193252.38584803,58168968.14025704
sim_224_44,0,299032.3966388237,40369373.54624121
sim_224_45,0,836276.9391983694,38468739.203125
sim_224_46,0,5127.620478594793,815291.6560965728
sim_224_47,0,1109017.2040608707,78740221.48832181
sim_224_48,0,896306.8362255654,82460228.93275207
sim_224_49,0,3.9827481050311375,1027.5490110980325
sim_224_50,0,79872.77148148054,24041704.215925638
sim_224_51,0,1137167.8034374246,61407061.385620914
sim_224_52,0,183679.50768723563,51797621.167800434
sim_224_53,0,17119.654485049825,5153016.0
sim_224_54,0,872366.0535015004,48852498.99608403
sim_224_55,0,427771.3603807431,128759179.47460362
sim_224_56,0,116174.30065364573,34968464.49674739
sim_224_57,0,987970.5000000002,29639115.0
sim_224_58,0,9.631611668311193,2215.270683711577
sim_224_59,0,121811.99639753274,13642943.596523678
sim_224_60,0,929319.1003965823,63193698.82696759
sim_224_61,0,631799.4315482505,98560711.32152705
sim_224_62,0,30754.943908292666,6304763.5012
sim_224_63,0,321617.3820598006,96806832.0
sim_224_64,0,38183.47402749238,11493225.682275211
sim_224_65,0,764390.6835828061,89433709.9791884
sim_224_66,0,94540.78026396966,28456774.85945489
sim_224_67,0,86403.73604972662,26007524.550967693
sim_224_68,0,232258.65392130628,69909854.8303131
sim_224_69,0,276325.1044618871,69633926.32439554
sim_224_70,0,618243.4678658278,70479755.33670434
sim_224_71,0,809940.2445368248,50216295.16128314
sim_224_72,0,880982.9782624585,84574365.91319604
sim_224_73,0,362568.04635630944,109132981.95324913
sim_224_74,0,762483.4863152643,109797622.02939805
sim_225_0,1,514330.12082352483,154813366.36788094
sim_225_1,1,449352.76274739427,95712138.465195
sim_225_2,1,4147189.7154860976,787966045.9423591
sim_225_3,1,112542.34923756542,21495588.704374984
sim_225_4,1,17018.514687957708,5122572.92107527
sim_225_5,1,17794.44991149205,5356129.42335911
sim_225_6,1,40511983.62162606,10330555823.514648
sim_225_7,1,1434965.7191586613,400355435.64526635
sim_225_8,1,300210.38017997495,90363324.43417229
sim_225_9,1,184.44139520202015,6086.566041666666
sim_225_10,1,527110.7925170069,3162664.7551020407
sim_225_11,1,53238.82052871081,16024884.979141932
sim_225_12,1,868792.8988888954,165939443.68777892
sim_225_13,1,2316467.312781475,210798525.46311417
sim_225_14,1,2773910.0725571136,773920910.2434356
sim_225_15,1,137047.72507304663,18364395.15978826
sim_225_16,1,41205.04045000001,3955683.8832
sim_225_17,1,1159160.9732167118,266607023.83984375
sim_225_18,1,900428.3914476741,160276253.6776859
sim_225_19,1,3958.363149497163,1005424.239972279
sim_225_20,1,33105.856941361395,9733121.940760247
sim_225_21,1,325892.4567189107,48557976.05111772
sim_225_22,1,271638.48562537687,81763184.1732384
sim_225_23,1,4373960.984446323,153088634.45562127
sim_225_24,1,11708.41994035409,3524234.4020465803
sim_225_25,1,3982.1614098668756,1198630.5843699302
sim_225_26,1,702199.2985074628,47047353.0
sim_225_27,1,240557.6234015581,72407844.64386894
sim_225_28,1,15516.105480800721,4670347.749721022
sim_225_29,1,21666.838926860346,715005.6845863916
sim_225_30,0,1059908.3093425608,21198166.18685122
sim_225_31,0,21.97911459636653,4593.634950640606
sim_225_32,0,5.029304174101318,764.4542344634003
sim_225_33,0,41.21968973264302,11459.07374567476
sim_225_34,0,55656.00519861808,16752457.564784052
sim_225_35,0,8001.3888512699095,2408418.0442322437
sim_225_36,0,356366.06290292565,78756899.90154652
sim_225_37,0,34868.02496057648,10495275.513133518
sim_225_38,0,295189.1488574306,38964967.64918084
sim_225_39,0,919399.0203746218,102972690.28195767
sim_225_40,0,422632.6453489631,127212426.25003782
sim_225_41,0,772114.5861309718,169093094.36268282
sim_225_42,0,8678.213172288733,2612142.1648589056
sim_225_43,0,263338.09149901377,79264765.54120316
sim_225_44,0,674786.5133499363,159249617.1505847
sim_225_45,0,780439.8711635818,67117828.92006804
sim_225_46,0,360830.16943521483,108609881.0
sim_225_47,0,260920.22140671648,34441469.22568657
sim_225_48,0,100716.81456113952,20949097.428717025
sim_225_49,0,43046.549125336416,12957011.28672626
sim_225_50,0,1001834.7499999997,24044034.0
sim_225_51,0,727655.7197838016,74948539.13773158
sim_225_52,0,261895.62515233035,53426707.53107539
sim_225_53,0,3.731037781648893,723.8213296398853
sim_225_54,0,576002.4859523671,76608330.63166483
sim_225_55,0,15.920331712289503,1560.192507804371
sim_225_56,0,2.6285850342060457,149.8293469497446
sim_225_57,0,161180.74584419234,48515404.49910187
sim_225_58,0,559645.7979268297,133195699.90658544
sim_225_59,0,354951.55555555556,3194564.0
sim_225_60,0,783326.155633049,57182809.361212574
sim_225_61,0,955832.5833333335,45879964.0
sim_225_62,0,231630.77439219903,46557785.65283203
sim_226_0,1,11830.022036480905,2945675.4870837503
sim_226_1,1,15888.298330175261,4782377.7973827515
sim_226_2,1,25852.0549449097,4834334.274698118
sim_226_3,1,279662.3480747767,31322182.984375
sim_226_4,1,19155.617488304553,5612595.924073237
sim_226_5,1,156442.65732440105,5162607.691705234
sim_226_6,1,5938.858208683651,1591613.9999272171
sim_226_7,1,701.8987928504739,47729.11791383223
sim_226_8,1,1004578.1292206334,37169390.78116345
sim_226_9,1,1058152.8318529157,318504002.3877276
sim_226_10,1,967467.5323506279,291207727.2375392
sim_226_11,1,79148.01286282859,23823551.87171141
sim_226_12,1,8.5,51.0
sim_226_13,1,328.47997258852644,45001.75624462808
sim_226_14,1,1064.8951916376313,305624.91999999975
sim_226_15,1,134028.77846470548,7371582.815558801
sim_226_16,1,0.3333333333333333,1.0
sim_226_17,1,4.3125,17.25
sim_226_18,1,76909.6605790904,21996162.925619833
sim_226_19,1,10156.413913917304,2874265.1376385973
sim_226_20,1,8479.819663267988,2552425.7186436653
sim_226_21,1,14018.930881383081,4219698.195296311
sim_226_22,1,40965.33097838287,12330564.624493243
sim_226_23,1,145518.246645625,43800992.240333125
sim_226_24,1,38846.73033223988,11692865.830004206
sim_226_25,1,571445.66166447,89145523.2196573
sim_226_26,1,1755423.1332511208,528382363.108587
sim_226_27,1,141034.31270871434,17770323.401297994
sim_226_28,1,2292.980775468388,543436.4437860083
sim_226_29,1,4115.954021242536,94666.94248857834
sim_226_30,1,47024983.83768729,14154520135.14387
sim_226_31,0,522224.1421277078,157189466.78044003
sim_226_32,0,554016.8046543266,166759058.20095217
sim_226_33,0,64432.220260620445,19394098.29844674
sim_226_34,0,69757.01846191689,20996862.55703696
sim_226_35,0,473777.6862745098,24162662.0
sim_226_36,0,7512.747743902437,308022.6575000001
sim_226_37,0,534808.9478262956,126214911.68700576
sim_226_38,0,483549.30753279314,47871381.44574654
sim_226_39,0,988404.1783203849,52385421.45098039
sim_226_40,0,33.40518315896522,6914.8729139058
sim_226_41,0,5479.460616209494,772603.9468855383
sim_226_42,0,640576.2227527733,152457141.0151599
sim_226_43,0,87350.42145551933,26292476.858111333
sim_226_44,0,384367.7473233735,100319982.05140056
sim_226_45,0,107906.57841382419,29674309.06380165
sim_226_46,0,768893.6185695038,138400851.34251058
sim_226_47,0,899666.036382264,85468273.45631504
sim_226_48,0,171756.9082546846,51698829.38466007
sim_226_49,0,525411.311636381,123471658.23454942
sim_226_50,0,262734.3776376036,79083047.66891868
sim_226_51,0,29.686901183371415,6263.936149691369
sim_226_52,0,958280.8619513555,69954502.92244896
sim_226_53,0,921518.2300600862,130855588.66853221
sim_226_54,0,22288.35410007745,2429430.596908442
sim_226_55,0,718571.921680071,103474356.72193025
sim_226_56,0,3.5951159864833495,366.70183062130155
sim_226_57,0,246112.53111606813,41839130.28973156
sim_226_58,0,311047.0169586938,54433227.967771426
sim_226_59,0,24524.186588725788,7381780.163206457
sim_226_60,0,13.394153225806448,2076.09375
sim_226_61,0,12.34043379499375,876.1707994445567
sim_226_62,0,440678.15975003736,130440735.28601114
sim_226_63,0,147401.2245781892,44367768.598034985
sim_226_64,0,449183.25778684835,135204160.59384122
sim_226_65,0,43.50201813511536,13094.107458669727
sim_226_66,0,121729.89350099355,36640697.94379907
sim_226_67,0,351.90382333049314,105923.0508224784
sim_226_68,0,69162.26416209308,20817841.512790017
sim_227_0,1,469393.2509664089,141287368.5408891
sim_227_1,1,1151139.7801140253,93242322.18923607
sim_227_2,1,22013.530776722288,3742300.2320427876
sim_227_3,1,98879.17945311317,21951177.838591132
sim_227_4,1,2801365.8414814784,420204876.2222222
sim_227_5,1,1280289.3883872535,162596752.32518125
sim_227_6,1,1860.7113363874105,560074.1122526109
sim_227_7,1,69716103.85419415,20984547260.11242
sim_227_8,1,12414.885004088786,3736880.3862307267
sim_227_9,1,21405.832826448823,1648249.1276365595
sim_227_10,1,inf,inf
sim_227_11,1,146976.5054145754,35127384.79408353
sim_227_12,1,1670124.0675675678,123589181.0
sim_227_13,1,769402.6815465644,231590207.14551583
sim_227_14,1,26587.93245842049,5078295.099558316
sim_227_15,1,13083564.116018176,3938152798.9214725
sim_227_16,1,32738.627393225303,6351293.714285714
sim_227_17,1,29941.09308621718,9012269.018951368
sim_227_18,1,95355.03814590405,21740948.69726614
sim_227_19,1,1560.5597890085942,363610.4308390025
sim_227_20,1,10676.062396179399,3213494.78125
sim_227_21,1,1160.6462088895005,349354.50887573964
sim_227_22,1,17831.84811416922,1943671.4444444436
sim_227_23,1,136497.58650888762,19246159.697753157
sim_227_24,1,196.77495312444046,19480.720359319588
sim_227_25,1,483867.96146070166,99192932.09944385
sim_227_26,1,37757.39468954572,3775739.4689545725
sim_227_27,1,125205645.4752294,13647415356.800001
sim_227_28,1,11511527529.621262,3464969786416.0
sim_227_29,1,217308.66235583246,65409907.36910546
sim_227_30,1,1102342.0604099727,137792757.5512466
sim_227_31,1,3106561.058578687,105623075.99167533
sim_227_32,1,nan,nan
sim_227_33,0,580.4130890344346,88803.2026222685
sim_227_34,0,296585.5914163753,89272263.01632902
sim_227_35,0,123087.38875927328,37049304.01654127
sim_227_36,0,583645.3291244633,116145420.4957682
sim_227_37,0,199188.99676365775,59955888.025860935
sim_227_38,0,138387.7312755793,41516319.38267384
sim_227_39,0,114717.646807692,34530011.689115286
sim_227_40,0,552134.9163431491,75642483.53901146
sim_227_41,0,9.342065948745837,1578.8091453380455
sim_227_42,0,1087492.6414178303,41324720.373877555
sim_227_43,0,43600.37153242408,13123711.831259657
sim_227_44,0,8.014604214466846,392.7156065088754
sim_227_45,0,99061.4938117613,15156408.553199472
sim_227_46,0,115675.66666666663,347026.9999999999
sim_227_47,0,776253.5578009469,74520341.54889092
sim_227_48,0,407527.34981771314,122665732.2951317
sim_227_49,0,8.951260436521762,1718.642003812179
sim_227_50,0,570165.9292034977,162497289.8229969
sim_227_51,0,180748.45566628632,54405285.155552156
sim_227_52,0,55076.33404480519,16577976.547486344
sim_227_53,0,561481.9308069929,143739374.2865902
sim_227_54,0,190251.71886128891,37479588.6156739
sim_227_55,0,44291.264799523415,13331670.70465655
sim_227_56,0,205287.9482906481,61791672.43548508
sim_227_57,0,510459.82815807825,115874380.99188375
sim_227_58,0,1051635.4382932694,49426865.59978368
sim_227_59,0,389714.98309659836,117304209.91207604
sim_227_60,0,12374.233225505139,3724644.200877042
sim_227_61,0,1136978.5631258257,80725477.9819336
sim_227_62,0,333582.56511627906,100408352.1
sim_227_63,0,0.7493425995492156,16.48553719008274
sim_227_64,0,1125361.8119196524,73148517.77477735
sim_227_65,0,364755.1728558319,109791307.02960517
sim_227_66,0,865967.0802353008,54555926.05482398
sim_228_0,1,148231.5010026556,44617681.80179935
sim_228_1,1,99807.03715398072,28844233.73750046
sim_228_2,1,73643.57218101529,17453526.606900617
sim_228_3,1,inf,inf
sim_228_4,1,813126529.1875,13010024467.0
sim_228_5,1,3373312.736516155,293478208.0769055
sim_228_6,1,787783.8247515806,193794820.8888889
sim_228_7,1,633520.076388889,190689542.99305576
sim_228_8,1,184186.35910351816,19523754.06497293
sim_228_9,1,91561605.49159004,24996318299.20408
sim_228_10,1,758672.2482292559,113042164.98615916
sim_228_11,1,197322.19999999998,6906277.0
sim_228_12,1,22462087.31986532,2223746644.666667
sim_228_13,1,2435.3429752066113,34094.80165289256
sim_228_14,1,86966.62168846965,26176953.12822939
sim_228_15,1,29921.111531136576,9006254.570872113
sim_228_16,1,18411.718827726992,5541927.367145821
sim_228_17,1,149000.1118647184,44849033.671280265
sim_228_18,1,67308.15291005292,2355785.3518518517
sim_228_19,1,3362788.6120416964,591850795.7193382
sim_228_20,1,890.4580144524599,105964.50371984266
sim_228_21,1,38752.119251812226,7246646.300088888
sim_228_22,1,908706.7881530827,273520743.2340779
sim_228_23,1,30.50341582590599,701.5785639958378
sim_228_24,1,43868.05681701132,13204285.101920413
sim_228_25,1,744465.3442671394,69979742.36111112
sim_228_26,1,3558781.8635717607,483994333.4457594
sim_228_27,1,36585373.592307694,4756098567.0
sim_228_28,1,1399.083456790123,37775.25333333332
sim_228_29,1,2104.6684038406547,633505.1895560373
sim_228_30,1,1351.7395492464063,233850.94201962824
sim_228_31,1,inf,inf
sim_228_32,1,4302.722394876232,378639.57074910845
sim_228_33,1,5988.236703519441,1604847.436543212
sim_228_34,1,4553852.613409325,555570018.8359375
sim_228_35,0,783053.5983156464,131553004.51702854
sim_228_36,0,69792.39256463932,21007510.161956467
sim_228_37,0,564382.5361661167,169879143.38600108
sim_228_38,0,357166.15576046734,65361406.504165545
sim_228_39,0,57312.614909781914,6247075.025166229
sim_228_40,0,948583.1746919769,101498399.6920415
sim_228_41,0,877791.706307754,114990713.52631576
sim_228_42,0,339471.25694507954,102180848.34046896
sim_228_43,0,131862.4694223655,33361204.76385848
sim_228_44,0,54682.637603358016,14381533.689683173
sim_228_45,0,173.44830102973134,52207.938609949124
sim_228_46,0,4.290117706207684,446.1722414455988
sim_228_47,0,709877.8432432433,131327401.0
sim_228_48,0,70055.65714285719,19615584.0
sim_228_49,0,555175.062495917,140459290.81146687
sim_228_50,0,11565.111147692409,1144946.0036215484
sim_228_51,0,86758.41265028245,26114282.207734995
sim_228_52,0,599819.9218455416,137358762.102629
sim_228_53,0,80214.41436853106,22299607.194451645
sim_228_54,0,334114.07636227366,24390327.574445974
sim_228_55,0,442920.507246377,30561515.0
sim_228_56,0,9197.264817038707,2768376.7099286523
sim_228_57,0,2.3420133710500934,213.12321676555857
sim_228_58,0,6.65492550289847,1976.512874360845
sim_228_59,0,21175.954818944425,3790495.9125910513
sim_228_60,0,61825.737308341486,18609546.929810785
sim_228_61,0,348872.44369585975,105010605.55245385
sim_228_62,0,284423.4862654269,26451384.22268468
sim_228_63,0,293799.53183448483,88433659.0821799
sim_228_64,0,428877.97960893944,101644081.16731867
sim_228_65,0,39798.760198608754,11979426.81978124
sim_229_0,1,20990.16244681891,1175449.0970218594
sim_229_1,1,263445.87501210434,76926195.50353442
sim_229_2,1,207103.21292993362,5591786.749108205
sim_229_3,1,22216010.65274664,4954170375.5625
sim_229_4,1,3752.786881005531,930691.1464893718
sim_229_5,1,9108.806990239325,728704.5592191458
sim_229_6,1,1362159.5001638522,128042993.01540211
sim_229_7,1,720.1599716027475,104423.1958823984
sim_229_8,1,11648268.375239918,1432737010.1545093
sim_229_9,1,4648680.837421403,901844082.4597511
sim_229_10,1,40207532.678975224,10051883169.743807
sim_229_11,1,3136.167033638551,824811.9298469392
sim_229_12,1,2037.3228191665487,590823.6175582989
sim_229_13,1,423267.3453235878,127403470.94239996
sim_229_14,1,285676.46020657057,75418585.49453467
sim_229_15,1,261457.68263682057,41048856.17398084
sim_229_16,1,626119.0547768669,188461835.48783702
sim_229_17,1,inf,inf
sim_229_18,1,841522145.5382066,253298165807.0
sim_229_19,1,75700.22314049586,302800.89256198343
sim_229_20,1,77293.92343053303,23265470.952590447
sim_229_21,1,2243.6041666666665,107693.0
sim_229_22,1,inf,inf
sim_229_23,1,2114850.379818022,175532581.52489588
sim_229_24,1,2444.0041666666675,61100.10416666668
sim_229_25,1,15799.956508332412,3112591.4321414824
sim_229_26,1,579.2421438830346,174351.88530879328
sim_229_27,1,2191.3064459925504,512765.7083622567
sim_229_28,1,147467.2277673334,42470561.59699198
sim_229_29,1,72872.13531872009,1821803.3829680015
sim_229_30,1,1405467.0811596864,423045591.42906564
sim_229_31,1,66879.24160631995,2073256.4897959183
sim_229_32,1,2202171.0775609575,662853494.3458487
sim_229_33,0,38935.878136789965,11719699.319173794
sim_229_34,0,9.149425287356326,2388.0
sim_229_35,0,150911.7188599578,4376439.846938776
sim_229_36,0,312320.1425990335,81827877.36094674
sim_229_37,0,184034.85865451384,18403485.865451384
sim_229_38,0,8373.0701754386,477265.0
sim_229_39,0,462387.5887770442,139178664.22189027
sim_229_40,0,661555.388423594,114449082.19728176
sim_229_41,0,517428.4535668209,136083683.28807396
sim_229_42,0,390272.6104872459,38246715.82775011
sim_229_43,0,741415.1139240513,117143588.0
sim_229_44,0,702086.0288478517,101100388.15409067
sim_229_45,0,540536.3219890054,162701432.9186908
sim_229_46,0,77910.19961186685,23450970.083171934
sim_229_47,0,24015.318005298035,7228610.719594704
sim_229_48,0,4757.499999999996,333025.0
sim_229_49,0,256322.81674675382,77153167.84077287
sim_229_50,0,348088.8975063587,104774758.14941406
sim_229_51,0,4.436405076422301,594.4782802405883
sim_229_52,0,81591.59670230714,18031742.871209875
sim_229_53,0,1166564.3278236915,41996315.801652886
sim_229_54,0,61668.4696548493,18562209.36610965
sim_229_55,0,540887.9805940659,139008211.01267496
sim_229_56,0,5.483972323972325,499.0414814814816
sim_229_57,0,225905.34297097163,17620616.75173579
sim_229_58,0,16658.068970752272,4797523.863576653
sim_229_59,0,5045.352636223553,1518651.1435032897
sim_229_60,0,36526.82443115067,9606554.825392628
sim_229_61,0,62271.246556176884,18743645.213409256
sim_229_62,0,509416.4243014704,17320158.426249996
sim_229_63,0,169827.10896701211,51117959.799070604
sim_229_64,0,834633.969031469,56755109.89413988
sim_230_0,1,nan,nan
sim_230_1,1,28130.860012243284,4951031.362154823
sim_230_2,1,1410166.80143624,296135028.3016107
sim_230_3,1,inf,inf
sim_230_4,1,0.0,0.0
sim_230_5,1,315846.9649770671,82120210.89403744
sim_230_6,1,1106.3926814118443,246725.56795484145
sim_230_7,1,97617.17436203398,19328200.523682725
sim_230_8,1,50666.845679012345,304001.0740740741
sim_230_9,1,295004.4507954544,25960391.669999994
sim_230_10,1,9970381.047678545,3001084695.3512383
sim_230_11,1,36.784813116302864,846.0507016749661
sim_230_12,1,313686.1494932431,23212775.0625
sim_230_13,1,29162.47298616466,8223817.382098434
sim_230_14,1,784464.1937608692,236123722.32202148
sim_230_15,1,61155.05300539713,11252529.75299306
sim_230_16,1,59110.6600076072,17792308.662289754
sim_230_17,1,inf,inf
sim_230_18,1,1804.7304847442097,543223.8759080071
sim_230_19,1,364184.16122092307,37875152.76697599
sim_230_20,1,1016650.8049892621,180963843.28808862
sim_230_21,1,9501.813293905085,2603496.8425299968
sim_230_22,1,1748783.025451317,381234699.54838717
sim_230_23,1,35144.81208063483,9805402.570497127
sim_230_24,1,964804.4571369602,290406141.5982251
sim_230_25,1,49295.011337559175,7640726.75732167
sim_230_26,1,314.89238653579093,17633.973646004295
sim_230_27,1,4440.365251807146,1336549.940793952
sim_230_28,1,2310.127772619777,538259.771020408
sim_230_29,1,147680.5966770919,11076044.750781894
sim_230_30,1,5604658764.482458,638931099151.0
sim_230_31,1,4289.712614180076,815045.396694215
